Name,Region,Year,Color,Castes,AlcoholPercentage,Producer,MinimunPrice,MaximumPrice,Judge,JudgeRating,Date,JudgeNotes,Label,Link
Guarda Rios Signature 2016,Regional Alentejo,2016,White,"Antão Vaz, Arinto, Viognier e Semillon",13.0,"Sociedade Agrícola D. Diniz, S.A.",12.5,15.0,Pedro Pereira Gonçalves e Vasco Rosa Santos,15.5,Julho 2018,"Cor amarela citrina e nariz muito citrino e floral, além de revelar delicadas mas agradáveis notas vegetais e de fruta madura, na boca é um vinho equilibrado, com uma ligeira secura e uma acidez viva, no paladar sobressai a fruta em harmonia com as notas mais cítricas e vegetais, terminando com um final de boca de comprimento médio.","Solte as emoções, o Guarda Rios é o mensageiro. Fruto da singularidade do terroir Alentejano, este Signature, resulta de um lote das castas Antão Vaz, Arinto, Viognier e Semillon. Na Adega as uvas foram vinificadas a baixas temperaturas de forma a preservar toda a intensidade de que as castas possuem. Fermentou em cubas de inox e 30% fermentou e estagiou em barricas de carvalho francês. Acompanha sabores intensos e complexos, de carnes grelhadas, saladas, marisco e peixes variados. A temperatura ideal é 12ºC.",https://osvinhos.blogspot.pt/2018/05/4768-guarda-rios-signature-2016-branco.html
Guru 2011,DOC Douro,2011,White,"Viosinho, Rabigato, Códega do Larinho e Gouveio",12.0,"Wine & Soul, Lda",20.0,25.0,Sandra Tavares da Silva e Jorge Serôdio Borges,17.0,Setembro 2014,"Cor amarelo pálido e nariz muito elegante, onde os aromas tostados e minerais se fundem com as notas de citrinos, fruta madura e um leve fumado e floral, num fundo mais especiado e onde a barrica revela subtileza e muita qualidade, na boca é um vinho fino, seco e ao mesmo tempo cremoso, denota uma bela estrutura e um volume intenso, no paladar destaca-se a fruta madura e um certo limonado, com as sugestões de madeira muito bem integradas, formando um conjunto sedutor e personalizado que termina com um final de boca de comprimento e persistência bem prolongados.","Douro. Cima Corgo. Vale do Pinhão. Vinho branco. Viosinho, Rabigato, Códega do Larinho, Gouveio. Engarrafado em 2012. Vinha com 50 anos. 5.600 garrafas 750ml. 200 magnums. Enólogos: Sandra Tavares da Silva e Jorge Serôdio Borges.",https://osvinhos.blogspot.pt/2014/01/2998-guru-2011-branco.html
Habla La Tierra 2017,Espanha,2017,Red,"Tempranillo, Syrah e Cabernet Sauvignon",14.0,Bodegas Habla,4.0,7.5,Mercedes Suárez,15.5,Janeiro 2019,"Apresenta uma cor granada de média intensidade no centro e uma fina auréola de tonalidade violeta, o nariz revela aromas vegetais e de fruta vermelha que se envolvem de uma forma bem agradável com breves apontamentos de pimentos e uma leve sensação especiada, na boca é um vinho equilibrado, fresco e com uma estrutura média, os taninos revelam-se suaves e redondos, com o paladar a revelar-se mais frutado e vegetal do que apimentado, o final de boca termina com um comprimento agradável e com uma expressão média.","Tempranillo / Syrah / Cabernet Sauvignon. Todos los Habla cuentan con un sistema de trazabilidad que garantiza su origen, calidad y autenticidad. Comprueble el recuadro con su número de seguridad.",https://osvinhos.blogspot.com/2019/09/5255-habla-la-tierra-2017-tinto.html
Hacienda Araucano Reserva Sauvignon Blanc 2007,Chile,2007,White,Sauvignon Blanc,13.5,"Jacques & François Lurton, SA",7.5,10.0,Luca Hodgkinson,16.0,Setembro 2008,"Cor dourada e com um nariz exuberante de frutos tropicais, a lembrar muito ananás em conjunto com interessantes notas florais, na boca é cremoso e frutado, sugestões de melão, conta com uma leve tosta que enaltece uma certa elegância ao conjunto, boa acidez e com um final prolongado.","Bien so conoce en el mundo entero que el clima chileno resulta perfecto para producir uvas de alta calidad. Entonces François LURTON y su hermano decidieron asociar este clima con su tino único que les dio fama internacional. Descendientes de una de las familias más conocidas del mundo del vino, la bodega que crearon produce ahora una gama de vinos varietales excelentes, famosa entre las mejores de Chile.",https://osvinhos.blogspot.pt/2009/10/1129-hacienda-araucano-reserva.html
Hacienda Araucano Reserva Sauvignon Blanc 2010,Chile,2010,White,Sauvignon Blanc,13.5,"Jacques & François Lurton, SA",10.0,12.5,Luca Hodgkinson,15.5,Junho 2013,"Cor pálida levemente esverdeada, o nariz revela evidentes aromas florais aliados a um leve toque vegetal e mineral, num fundo marcado pela fruta tropical, na boca é um vinho fresco e equilibrado, com uma boa acidez e um paladar dominado pelas notas cítricas e alguma fruta, o final de boca tem um comprimento médio.",Los vinos de cepa de la Hacienda Araucano son hechos en el respeto de nuestro medio ambiente. Son el testimonio de la diversidad de los micro climas de la región y revelan la auntenticidad y la expresión de cada cepa.,https://osvinhos.blogspot.pt/2014/03/3087-hacienda-araucano-reserva.html
Hardys Chardonnay 2006,Austrália,2006,White,Chardonnay,13.0,Thomas Hardy & Sons,4.0,7.5,Peter Dawson,15.5,Dezembro 2012,"Cor citrina e ligeiramente esverdeada, o nariz é bastante aromático, onde a fruta tropical combina muito bem com as notas florais e uma leve sensação de baunilha, na bova o vinho é equilibrado, de estrutura e volume medianos mas agradáveis, mais citrino no paladar e com um final curto/médio de comprimento.","Established in 1853 Hardys is one of the Australia's most respected and highly awarded winemakers. The popular Varietal Range wines bring together quality varietal flavours, producing approachable, easy drinking wines of great character. This lively Chardonnay has rich varietal melon and peach flavours and a crisp, dry finish. Released for current drinking and ideal with flavoursome pasta, seafood and chicken dishes.",https://osvinhos.blogspot.pt/2010/04/1296-hardys-chardonnay-2006-branco.html
Hardys Stamp of Australia 2005,Austrália,2005,Rosé,Shiraz e Grenache,12.0,Thomas Hardy & Sons,4.0,7.5,Peter Dawson,14.5,Maio 2008,"Cor salmão ligeiramente avermelhada, aromas com delicado fruto vermelho e alguma groselha, na boca a frescura está bem presente e a simplicidade do fruto é bem agradável, boa acidez e final médio.","The original australian postage stamp features on this, Hardys most popular range of wines, dates back to 1937. Stamp of Australia continues the tradition of fine winemaking at Hardys since 1853. This wine displays fresh raspberry and cherry fruit flavours with a refreshing finish, it is suited to lightly flavoured foods or served as as aperitif or picnic wine.",https://osvinhos.blogspot.pt/2009/04/1018-hardys-stamp-of-australia-2005.html
Head Rock Reserva Touriga Nacional & Alvarinho 2016,DOC Trás-os-Montes,2016,Rosé,Touriga Nacional e Alvarinho,12.5,Carlos Manuel Alves Bastos,7.5,10.0,Pedro Pimentel Pereira e Carlos André Bastos,16.0,Julho 2018,"Apresenta uma cor rosada/avermelhada intensa e um nariz sedutor, onde os aromas de frutos vermelhos e as notas florais se fundem com sugestivos apontamentos cítricos e um leve toque especiado e até fumado, na boca é um vinho fresco e seco, com uma estrutura que surpreende e uma acidez bem presente, no paladar domina a fruta vermelha, secundada por uma leve sensação de barrica, o final de boca termina com um comprimento e uma persistência de expressão média.","Irreverente e com uma forte vertente gastronómica, este Head Rock Rosé foi vinificado e estagiado em barricas usadas, como mínimo de intervenção enológica com o intuito de revelar em pleno o Terroir que lhe dá origem. Revela-se um Rosé de enorme frescura, seco, mineral, onde o aroma a frutos vermelhos frescos se revela a par com notas florais. Estruturado, de grande equilíbrio e longevidade em boca, um vinho inesquecível! Desfrute desta edição limitada! Enologia: Pedro Pimentel Pereira e Carlos André Bastos. Servir entre 8ºC / 10ºC.",https://osvinhos.blogspot.com/2019/02/5045-head-rock-reserva-touriga-nacional.html
Heimbourg Turckheim Riesling 2007,França,2007,White,Riesling,13.5,Domaine Zind Humbrechet,25.0,50.0,Olivier Humbrecht,16.0,Novembro 2012,"Apresenta uma cor dourada e um nariz rico em notas de frutos secos, um ligeiro melado e ainda um delicado toque especiado, num fundo dominado pela fruta madura, na boca é um vinho ligeiramente evoluído mas ainda com uma acidez bem agradável, uma estrutura interessante e um paladar dominado pelas notas de  fruta madura e também por finas notas citrinas e especiadas, o final de boca tem um comprimento e persistência médios e saborosos.",-,https://osvinhos.blogspot.pt/2013/08/2770-heimbourg-turckheim-riesling-2007.html
Henri Weber Gewürztraminer 2015,França,2015,White,Gewürztraminer,13.5,Henri Weber,7.5,10.0,Henri Weber,15.0,Setembro 2017,"Cor amarelo dourado e nariz relativamente exuberante, onde reinam os aromas típicos da casta, notas florais, rosas, líchias e alguma fruta madura, na boca é um vinho correcto, com um acidez mediana e onde a doçura é por demais evidente, no paladar a fruta alia-se à sua componente floral, terminando com um final de boca de comprimento curto/médio.","Vin aromatique aux notes fruitées de rose et d'épices, rond et puissant que vous servirez vers 10ºC sur apéritifs, desserts, munster.",https://osvinhos.blogspot.pt/2017/05/4413-henri-weber-gewurztraminer-2015.html
Herança Vinhas Velhas 2009,DOC Douro,2009,Red,Vinhas Velhas,14.5,"Terroir d'Origem, Lda",10.0,12.5,Paulo Duarte,15.5,Janeiro 2012,"Cor rubi de média intensidade e nariz agradavelmente preenchido por aromas florais misturados com diversos frutos silvestres e um ligeiro toque de chocolate, num fundo mais tostado e especiado, na boca é um vinho redondo, muito equilibrado e com taninos bem polidos, a fruta preta aliada às especiarias e às notas de barrica, formam um conjunto atractivo e algo guloso, termina com um comprimento médio e uma persistência ligeiramente prolongada.","Região de longas tradições, o Douro possui testemunhos que são deixados de pais para filhos. A Herança e os seus segredos são preservados desde as vinhas até ao lagar. Das nossas vinhas com mais de 80 anos localizadas em Casal de Loivos, vinificámos este vinho que denota a frescura e complexidade das vinhas velhas. Casal de Loivos, localizada no Cima Corgo, possu ium terroir único onde as vinhas velhas encontram condições excepcionais para originarem uvas de grande qualidade. Feito com uma selecção das melhores uvas e vinificado em lagar de granito com pisa a pé, foi vinificado seguindo a Herança da família. Os vinhos assim obtidos são elegantes, delicados, de características distintas e que fazem parte da Herança da região do Douro.",https://osvinhos.blogspot.pt/2012/08/2325-heranca-vinhas-velhas-2009-tinto.html
Herdade da Ajuda Reserva 2004,Regional Alentejo,2004,Red,"Cabernet Sauvignon, Syrah, Touriga Nacional e Alicante Bouschet",14.0,Herdade da Ajuda Nova,4.0,7.5,António Ventura,15.5,Julho 2007,"Nariz com muita fruta e alguma baunilha, a boca tem um corpo bem preenchido e um leve toque vegetal e apimentado, de complexidade notória e taninos redondos, acaba de forma bem agradável e frutada.","Nota Gastronómica - Acompanha pratos de Caça. Deve ser servido à temperatura de 18ºC. Apreciação Organolética - Cor rubi, aroma a frutos maduros, redondo e aveludado. Descrição técnica - Elaborado pelo processo clássico a partir das castas Cabernet Sauvignon, Syrah, Touriga Nacional e Alicante Bouschet. Origem - Produzido na Herdade da Ajuda no Distrito de Évora.",https://osvinhos.blogspot.pt/2006/09/261-herdade-da-ajuda-reserva-2004-tinto.html
Herdade da Arcebispa Reserva 2015,Regional Península de Setúbal,2015,Red,Alicante Bouschet e Touriga Nacional,14.0,"Sociedade Agrícola da Arcebispa, SA",7.5,10.0,Gonçalo Carapeto e António Saramago,15.5,Fevereiro 2019,"Cor rubi de média concentração e nariz levemente floral, além de evidenciar fruta vermelha e subtis nuances terrosas e ainda alguma tosta, na boca é um vinho equilibrado, com taninos bem presentes e uma estrutura de médio porte, no paladar revela uma agradável ligação entre a fruta madura e a madeira, num fundo ligeiramente vegetal, o final de boca termina com um comprimento médio/longo e uma persistência mediana.","Food Paring: Ideal para acompanhar boas refeições de pratos de aves, carnes assadas e queijos suaves. Notas Prova: Complexidade floral e frutos negros balsâmicos, taninos suaves e boa acidez. Estágio: 8 meses em carvalho francês. Alicante Bouschet | Touriga Nacional.",https://osvinhos.blogspot.com/2019/10/5283-herdade-da-arcebispa-reserva-2015.html
Herdade da Bombeira 2008,Regional Alentejo,2008,Red,"Trincadeira, Cabernet Sauvignon, Syrah e Alicante Bouschet",14.0,"Bombeira do Guadiana, S.A.",4.0,7.5,Bernardo Cabral,15.5,Dezembro 2009,"Apresenta uma cor rubi de laivos violáceos e um nariz intensamente marcado pelos frutos silvestres, aliados a um certo toque floral e mineral, na boca é um vinho muito suave e equilibrado, com taninos redondos e fruta sempre em destaque, volume e estrutura medianos e final curto mas agradável.",-,https://osvinhos.blogspot.pt/2010/11/1524-herdade-da-bombeira-2008-tinto.html
Herdade da Calada Block nº3 2005,Regional Alentejo,2005,Red,"Touriga Nacional, Syrah e Alfrocheiro",14.5,"B.C.H. - Comércio de Vinhos, S.A.",25.0,50.0,Paulo Laureano,17.0,Outubro 2011,"Aromas intensos de fruta bem madura, finas especiarias, pimenta, ligeiro químico e algum amentolado, na boca é um vinho poderoso, quente e profundo, de prova muito suave e elegante, mostra uns taninos vigorosos mas bem integrados num conjunto frutado e muito especiado, tem um final complexo, longo e com grande persistência.","O ""Block nº3"" é o resultado de um loteamento especial com uvas Touriga Nacional, Alfrocheiro e Syrah. As uvas foram produzidas numa zona particular dos vinhedos da Herdade da Calada a que chamamos Bloco 3. Este vinho extraodinário é reflexo da perfeita sinergia entre a herança da tradição Portuguesa e as mais modernas tendências internacionais. O lote foi cuidadosamente preparado pela nossa equipa de enologia, conseguindo reunir o carácter frutado da Touriga Nacional, as notas de especiarias do Syrah e a elegância do Alfrocheiro. Um vinho apetecível e incomparável - Um prazer para todos os seus sentidos - Deste vinho foram elaboradas apenas 2.350 garrafas de que esta é o nº 1.217. E 1.322.",https://osvinhos.blogspot.pt/2010/06/1341-herdade-da-calada-block-n3-2005.html
Herdade da Comporta 2004,Regional Península de Setúbal,2004,Red,"Aragonez, Trincadeira, Alicante Bouschet e Touriga Franca",14.5,"Herdade da Comporta, S.A.",4.0,7.5,Francisco Colaço do Rosário e Francisco Pimenta,15.5,Março 2007,"Aromas bastante agradáveis a frutos maduros, algum couro, o paladar é macio, madeira bem casada com a fruta e de complexidade interessante, o final é mediano mas intenso.","A vinha situa-se num vale de solos arenosos, perto do mar em plena reserva ecológica, onde se verifica a influência de um microclima particular. Destacam-se as castas Aragonez, Trincadeira, Alicante Bouschet e Touriga Franca. A vinificação foi efectuada exclusivamente em lagares de pequena capacidade, apresentando-se um vinho de cor granada viva, com um aroma cheio em que se misturam as notas de fruta muito madura com características das madeiras de estágio.",https://osvinhos.blogspot.pt/2007/02/391-herdade-da-comporta-2004-tinto.html
